Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
840271,890305,0,0,6,b10.0097*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840272,890306,0,0,6,b10.0098*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840293,890328,0,0,6,b10.0105_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
840294,890329,0,0,6,b10.0106_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
850015,890014,0,0,5,a10.0105_,Head Epidermis,Trunk Epidermis,Head Epidermis
850016,890015,0,0,5,a10.0106_,Head Epidermis,Trunk Epidermis,Head Epidermis
850049,890054,0,0,5,a10.0091_,Head Epidermis,Trunk Epidermis,Head Epidermis
850050,890055,0,0,5,a10.0092_,Head Epidermis,Trunk Epidermis,Head Epidermis
850051,890056,0,0,5,a10.0094_,Head Epidermis,Trunk Epidermis,Head Epidermis
850052,890057,0,0,5,a10.0093_,Head Epidermis,Trunk Epidermis,Head Epidermis
850053,890058,0,0,5,a10.0096_,Head Epidermis,Trunk Epidermis,Head Epidermis
850054,890059,0,0,5,a10.0095_,Head Epidermis,Trunk Epidermis,Head Epidermis
850109,890126,0,0,5,a10.0089*,Head Epidermis,Trunk Epidermis,Head Epidermis
850110,890127,0,0,5,a10.0090*,Head Epidermis,Trunk Epidermis,Head Epidermis
850177,890199,0,0,5,a10.0121*,Head Epidermis,Trunk Epidermis,Head Epidermis
850178,890200,0,0,5,a10.0122*,Head Epidermis,Trunk Epidermis,Head Epidermis
850179,890201,0,0,5,a10.0123*,Head Epidermis,Trunk Epidermis,Head Epidermis
850180,890202,0,0,5,a10.0124*,Head Epidermis,Trunk Epidermis,Head Epidermis
850183,890205,0,0,5,a10.0127*,Head Epidermis,Trunk Epidermis,Head Epidermis
850184,890206,0,0,5,a10.0128*,Head Epidermis,Trunk Epidermis,Head Epidermis
850298,890323,0,0,5,a10.0058_,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
850299,890324,0,0,5,a10.0057_,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
850379,890334,0,0,5,a10.0086_,Head Epidermis,Trunk Epidermis,Head Epidermis
850380,890335,0,0,5,a10.0085_,Head Epidermis,Trunk Epidermis,Head Epidermis
860016,890016,0,0,4,a10.0108_,Head Epidermis,Trunk Epidermis,Head Epidermis
860017,890017,0,0,4,a10.0107_,Head Epidermis,Trunk Epidermis,Head Epidermis
860018,890018,0,0,4,a10.0109_,Head Epidermis,Trunk Epidermis,Head Epidermis
860019,890019,0,0,4,a10.0110_,Head Epidermis,Trunk Epidermis,Head Epidermis
860041,890046,0,0,4,a10.0088_,Head Epidermis,Trunk Epidermis,Head Epidermis
860042,890047,0,0,4,a10.0087_,Head Epidermis,Trunk Epidermis,Head Epidermis
860086,890094,0,0,4,a9.0006*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
860087,890095,0,0,4,a9.0005*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
860111,890128,0,0,4,a10.0091*,Head Epidermis,Trunk Epidermis,Head Epidermis
860112,890129,0,0,4,a10.0092*,Head Epidermis,Trunk Epidermis,Head Epidermis
860197,890217,0,0,4,a10.0048*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
860198,890218,0,0,4,a10.0047*,Trunk Lateral Cell,Mesoderm Trunk Lateral Cell,Trunk Lateral Cell
870020,890020,0,0,3,a10.0111_,Head Epidermis,Trunk Epidermis,Head Epidermis
870021,890021,0,0,3,a10.0112_,Head Epidermis,Trunk Epidermis,Head Epidermis
870040,890042,0,0,3,b10.0077_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870041,890043,0,0,3,b10.0078_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870058,890061,0,0,3,b10.0069_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870059,890062,0,0,3,b10.0070_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870070,890074,0,0,3,a10.0030*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
870071,890075,0,0,3,a10.0029*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
870101,890108,0,0,3,a10.0118_,Head Epidermis,Trunk Epidermis,Head Epidermis
870102,890109,0,0,3,a10.0117_,Head Epidermis,Trunk Epidermis,Head Epidermis
870162,890176,0,0,3,b9.0030_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
870163,890177,0,0,3,b9.0029_,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
880042,890044,0,0,2,b10.0080_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880043,890045,0,0,2,b10.0079_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880068,890070,0,0,2,a10.0026*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
880069,890071,0,0,2,a10.0025*,Posterior Ventral Neural Plate,Posterior ventral Neural Plate,Posterior Ventral Neural Plate
880094,890096,0,0,2,a9.0008*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
880095,890097,0,0,2,a9.0007*,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
880106,890110,0,0,2,a10.0119_,Head Epidermis,Trunk Epidermis,Head Epidermis
880107,890111,0,0,2,a10.0120_,Head Epidermis,Trunk Epidermis,Head Epidermis
880108,890112,0,0,2,a10.0123_,Head Epidermis,Trunk Epidermis,Head Epidermis
880109,890113,0,0,2,a10.0124_,Head Epidermis,Trunk Epidermis,Head Epidermis
880110,890114,0,0,2,a10.0121_,Head Epidermis,Trunk Epidermis,Head Epidermis
880111,890115,0,0,2,a10.0122_,Head Epidermis,Trunk Epidermis,Head Epidermis
880112,890116,0,0,2,a10.0125_,Head Epidermis,Trunk Epidermis,Head Epidermis
880113,890117,0,0,2,a10.0126_,Head Epidermis,Trunk Epidermis,Head Epidermis
880114,890118,0,0,2,a10.0127_,Head Epidermis,Trunk Epidermis,Head Epidermis
880115,890119,0,0,2,a10.0128_,Head Epidermis,Trunk Epidermis,Head Epidermis
880127,890132,0,0,2,a10.0095*,Head Epidermis,Trunk Epidermis,Head Epidermis
880128,890133,0,0,2,a10.0096*,Head Epidermis,Trunk Epidermis,Head Epidermis
880149,890154,0,0,2,a10.0060*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
880150,890155,0,0,2,a10.0059*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
880220,890226,0,0,2,b10.0080*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880221,890227,0,0,2,b10.0079*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
