Beginning CellID,Mother_CellID,Child1_CellID,Child2_CellID,Life of mother in t,the name of the Beginning cell,fate 1 of the Beginning cell,fate 2 of the Beginning cell,fate 3 of the Begining cell
830234,890252,0,0,7,b10.0127_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
830235,890253,0,0,7,b10.0128_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
830252,890273,0,0,7,a10.0128_,Head Epidermis,Trunk Epidermis,Head Epidermis
830253,890274,0,0,7,a10.0127_,Head Epidermis,Trunk Epidermis,Head Epidermis
840017,890018,0,0,6,b9.0028_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
840018,890019,0,0,6,b9.0027_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
840061,890070,0,0,6,b10.0018*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
840062,890071,0,0,6,b10.0017*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
840090,890097,0,0,6,b10.0115*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
840091,890098,0,0,6,b10.0116*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
840092,890321,0,0,6,b10.0118*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
840093,890099,0,0,6,b10.0117*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
840094,890100,0,0,6,b10.0119*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
840095,890101,0,0,6,b10.0120*,Lateral Tail Epidermis,Lateral Tail Epidermis,Tail Epidermis
840096,890102,0,0,6,b10.0125*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840097,890103,0,0,6,b10.0126*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840128,890134,0,0,6,a10.0107*,Head Epidermis,Trunk Epidermis,Head Epidermis
840129,890135,0,0,6,a10.0108*,Head Epidermis,Trunk Epidermis,Head Epidermis
840148,890152,0,0,6,a10.0117*,Head Epidermis,Trunk Epidermis,Head Epidermis
840149,890153,0,0,6,a10.0118*,Head Epidermis,Trunk Epidermis,Head Epidermis
840174,890179,0,0,6,a10.0113_,Head Epidermis,Trunk Epidermis,Head Epidermis
840175,890180,0,0,6,a10.0114_,Head Epidermis,Trunk Epidermis,Head Epidermis
840205,890212,0,0,6,a10.0090_,Head Epidermis,Trunk Epidermis,Head Epidermis
840206,890213,0,0,6,a10.0089_,Head Epidermis,Trunk Epidermis,Head Epidermis
840217,890224,0,0,6,a10.0108_,Head Epidermis,Trunk Epidermis,Head Epidermis
840218,890225,0,0,6,a10.0107_,Head Epidermis,Trunk Epidermis,Head Epidermis
840219,890226,0,0,6,a10.0105_,Head Epidermis,Trunk Epidermis,Head Epidermis
840220,890227,0,0,6,a10.0106_,Head Epidermis,Trunk Epidermis,Head Epidermis
840251,890260,0,0,6,b10.0121*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840252,890261,0,0,6,b10.0122*,Medio-Lateral Tail Epidermis,Mediolateral Tail Epidermis,Tail Epidermis
840258,890268,0,0,6,a10.0116*,Head Epidermis,Trunk Epidermis,Head Epidermis
840259,890269,0,0,6,a10.0115*,Head Epidermis,Trunk Epidermis,Head Epidermis
850029,890033,0,0,5,b10.0070*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
850030,890034,0,0,5,b10.0069*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
850203,890210,0,0,5,a10.0092_,Head Epidermis,Trunk Epidermis,Head Epidermis
850204,890211,0,0,5,a10.0091_,Head Epidermis,Trunk Epidermis,Head Epidermis
850257,890266,0,0,5,a10.0113*,Head Epidermis,Trunk Epidermis,Head Epidermis
850258,890267,0,0,5,a10.0114*,Head Epidermis,Trunk Epidermis,Head Epidermis
860025,890027,0,0,4,a9.0002_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
860026,890028,0,0,4,a9.0001_,Anterior Head Endoderm,Anterior Endoderm,Head Endoderm
860035,890039,0,0,4,b10.0077*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
860036,890040,0,0,4,b10.0078*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
860037,890041,0,0,4,b10.0017_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
860038,890042,0,0,4,b10.0018_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
860039,890043,0,0,4,b10.0019_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
860040,890044,0,0,4,b10.0020_,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
860065,890068,0,0,4,b10.0020*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
860066,890069,0,0,4,b10.0019*,Mesenchyme,Mesoderm Mesenchyme,Mesenchyme
860233,890237,0,0,4,a10.0071_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
860234,890238,0,0,4,a10.0072_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
870034,890037,0,0,3,b10.0080*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870035,890038,0,0,3,b10.0079*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870137,890138,0,0,3,b10.0070_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870138,890139,0,0,3,b10.0069_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870169,890170,0,0,3,a10.0057_,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
870170,890171,0,0,3,a10.0058_,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
870232,890234,0,0,3,a10.0080_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
870233,890235,0,0,3,a10.0079_,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
870280,890284,0,0,3,b10.0078_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870281,890285,0,0,3,b10.0077_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870302,890308,0,0,3,b10.0081*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
870303,890309,0,0,3,b10.0082*,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880092,890094,0,0,2,a10.0057*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
880093,890095,0,0,2,a10.0058*,Posterior Lateral Neural Plate,Lateral Neural Plate,Posterior Lateral Neural Plate
880189,890191,0,0,2,a10.0079*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
880190,890192,0,0,2,a10.0080*,Anterior Ventral Neural Plate,Anterior + Dorsal Neural Plate,Anterior Ventral Neural Plate
880275,890277,0,0,2,b9.0029*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
880276,890278,0,0,2,b9.0030*,"1st Lineage, Tail Muscle",Mesoderm First Muscle,"1st Lineage, Tail Muscle"
880280,890282,0,0,2,b10.0080_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
880281,890283,0,0,2,b10.0079_,Midline Tail Epidermis,Midline Tail Epidermis,Tail Epidermis
